Time,Time Code,Country Name,Country Code,A woman can travel outside her home in the same way as a man (1=yes; 0=no) [SG.HME.TRVL.EQ],A woman can travel outside the country in the same way as a man (1=yes; 0=no) [SG.CTR.TRVL.EQ],Women participating in own health care decisions (% of women age 15-49) [SG.DMK.HLTH.FN.ZS],Women participating in making major household purchase decisions (% of women age 15-49) [SG.DMK.PRCH.FN.ZS],Women participating in making daily purchase decisions (% of women age 15-49) [SG.DMK.DPCH.FN.ZS],"Women participating in decision of visits to family, relatives, friends (% of women age 15-49) [SG.DMK.VISI.FN.ZS]","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49) [SG.DMK.SRCR.FN.ZS]",Firms with female top manager (% of firms) [IC.FRM.FEMM.ZS],Female share of employment in senior and middle management (%) [SL.EMP.SMGT.FE.ZS],Proportion of seats held by women in national parliaments (%) [SG.GEN.PARL.ZS],Proportion of women in ministerial level positions (%) [SG.GEN.MNST.ZS],"Prevalence of overweight, female (% of female adults) [SH.STA.OWAD.FE.ZS]","Prevalence of overweight, male (% of male adults) [SH.STA.OWAD.MA.ZS]",Women's share of population ages 15+ living with HIV (%) [SH.DYN.AIDS.FE.ZS],"Account, female (% age 15+) [account.t.d.1]","Account, male (% age 15+) [account.t.d.2]",Has access to the Internet (% age 15+) [Internet],Men who own a house alone (% of men) [SG.OWN.HSAL.MA.ZS],"Paid school fees, female (% age 15+) [fin33.2014.d.1]","Paid school fees, male (% age 15+) [fin33.2014.d.2]","Saved for old age, female (% age 15+) [fin16.t.d.1]","Saved for old age, male (% age 15+) [fin16.t.d.2]",Women who do not own a house (% of women age 15-49) [SG.OWN.HSNO.FE.ZS],Women who own a house alone (% of women age 15-49) [SG.OWN.HSAL.FE.ZS],Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49) [SG.VAW.AFSX.ZS],Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant) [SP.MTR.1519.ZS],Women who were first married by age 18 (% of women ages 20-24) [SP.M18.2024.FE.ZS],Women whose husband or partner has ever demonstrated controlling behaviors (% of ever-married women ages 15-49) [SG.VAW.IPCB.ZS]
2001,YR2001,Greece,GRC,1,1,..,..,..,..,..,..,24.7999992370605,8.66666666666667,..,50.7,60.3,15.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Hungary,HUN,1,1,..,..,..,..,..,..,37.5999984741211,8.29015544041451,..,48.5,59.8,15.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Iceland,ISL,1,1,..,..,..,..,..,..,30.2000007629395,34.9206349206349,..,46.8,60.5,28.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Ireland,IRL,1,1,..,..,..,..,..,..,38.2999992370605,12.0481927710843,..,45.4,57.7,31.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Israel,ISR,1,1,..,..,..,..,..,..,..,13.3333333333333,..,54.2,64,24.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Italy,ITA,1,1,..,..,..,..,..,..,18.7999992370605,9.84126984126984,..,45.6,58.3,26.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Japan,JPN,1,1,..,..,..,..,..,..,9.19999980926514,7.29166666666667,..,18.5,23.5,22.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,"Korea, Rep.",KOR,1,1,..,..,..,..,..,..,..,5.86080586080586,..,23.2,26.5,11,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Latvia,LVA,1,1,..,..,..,..,..,..,40,17,..,52.7,52.5,30.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Lithuania,LTU,1,1,..,..,..,..,..,..,50,10.6382978723404,..,54.5,54.6,15.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Luxembourg,LUX,1,1,..,..,..,..,..,..,11.1000003814697,16.6666666666667,..,45.3,58.5,27.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Mexico,MEX,1,1,..,..,..,..,..,..,..,16,..,58.8,53.8,18.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Netherlands,NLD,1,1,..,..,..,..,..,..,22.3999996185303,36,..,43.5,55.5,17.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,New Zealand,NZL,1,1,..,..,..,..,..,..,..,30.8333333333333,..,52.9,63.2,15.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Norway,NOR,1,1,..,..,..,..,..,..,25.6000003814697,35.7575757575758,..,45.3,57,31.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Poland,POL,1,1,..,..,..,..,..,..,27.7000007629395,20.2173913043478,..,46.7,56.6,24.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Portugal,PRT,1,1,..,..,..,..,..,..,22.2999992370605,18.695652173913,..,43.9,53.4,28.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Slovak Republic,SVK,1,1,..,..,..,..,..,..,..,14,..,44.5,55.9,21.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Slovenia,SVN,1,1,..,..,..,..,..,..,37.7999992370605,12.2222222222222,..,44.9,53.8,13.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Spain,ESP,1,1,..,..,..,..,..,..,17.6000003814697,28.2857142857143,..,49.7,61.7,18.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Sweden,SWE,1,1,..,..,..,..,..,..,31.2999992370605,42.6934097421203,..,43.6,56.3,27.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Switzerland,CHE,1,1,..,..,..,..,..,..,21.3999996185303,23,..,41.2,55.8,26.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Turkiye,TUR,1,1,..,..,..,..,..,..,..,4.18181818181818,..,60.9,52.8,31.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,United Kingdom,GBR,1,1,..,..,..,..,..,..,29.6000003814697,17.9059180576631,..,50.7,60.2,28.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,United States,USA,1,1,..,..,..,..,..,..,..,14.0229885057471,..,54.4,64.4,26.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Australia,AUS,1,1,..,..,..,..,..,..,..,25.3333333333333,..,51.2,63.9,12.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Austria,AUT,1,1,..,..,..,..,..,..,30.7999992370605,..,..,41.6,55.3,24.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Belgium,BEL,1,1,..,..,..,..,..,..,28,23.3333333333333,..,48.4,62,32,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Canada,CAN,1,1,..,..,..,..,..,..,..,20.5980066445183,..,51.1,62.7,24,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Chile,CHL,1,1,..,..,..,..,..,..,..,12.5,..,55.6,55.5,15.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Colombia,COL,1,1,..,..,..,..,..,..,27,12.0481927710843,..,54.5,46.8,31.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Costa Rica,CRI,1,1,..,..,..,..,..,..,26.2999992370605,35.0877192982456,..,52.7,46.2,21.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Czechia,CZE,1,1,..,..,..,..,..,..,28.7999992370605,17,..,52.1,62.8,15.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Denmark,DNK,1,1,..,..,..,..,..,..,18,37.9888268156425,..,43.3,56.9,26.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Estonia,EST,1,1,..,..,..,..,..,..,37.2000007629395,17.8217821782178,..,50.1,52.1,38.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Finland,FIN,1,1,..,..,..,..,..,..,30.2000007629395,36.5,..,45.9,59.6,25.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,France,FRA,1,1,..,..,..,..,..,..,..,12.1317157712305,..,46.9,59.5,32.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Germany,DEU,1,1,..,..,..,..,..,..,22,32.1724709784411,..,44,59,20.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Greece,GRC,1,1,..,..,..,..,..,..,25.2999992370605,8.66666666666667,..,51.1,60.8,15.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Hungary,HUN,1,1,..,..,..,..,..,..,37.9000015258789,9.06735751295337,..,48.8,60.4,15.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Iceland,ISL,1,1,..,..,..,..,..,..,32.2999992370605,34.9206349206349,..,47.1,61,28.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Ireland,IRL,1,1,..,..,..,..,..,..,38.7000007629395,13.2530120481928,..,46.1,58.3,31.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Israel,ISR,1,1,..,..,..,..,..,..,..,14.1666666666667,..,54.5,64.5,25.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Italy,ITA,1,1,..,..,..,..,..,..,20.2000007629395,9.84126984126984,..,46.1,58.9,26.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Japan,JPN,1,1,..,..,..,..,..,..,9.69999980926514,7.29166666666667,..,18.7,24,20.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,"Korea, Rep.",KOR,1,1,..,..,..,..,..,..,..,5.86080586080586,..,23.4,27,10.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Latvia,LVA,1,1,..,..,..,..,..,..,38.0999984741211,18,..,52.8,53.1,30.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Lithuania,LTU,1,1,..,..,..,..,..,..,48.4000015258789,10.6382978723404,..,54.6,55.1,16.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Luxembourg,LUX,1,1,..,..,..,..,..,..,15,16.6666666666667,..,45.7,59.1,28,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Mexico,MEX,1,1,..,..,..,..,..,..,..,16,..,59.3,54.6,18.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Netherlands,NLD,1,1,..,..,..,..,..,..,21.7000007629395,34,..,44,56.3,17.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,New Zealand,NZL,1,1,..,..,..,..,..,..,..,29.1666666666667,..,53.5,63.7,15.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Norway,NOR,1,1,..,..,..,..,..,..,27.7000007629395,36.3636363636364,..,45.8,57.6,32.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Poland,POL,1,1,..,..,..,..,..,..,29.2999992370605,20.2173913043478,..,47,57.2,25.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Portugal,PRT,1,1,..,..,..,..,..,..,30,19.1304347826087,..,44.6,54.1,28.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Slovak Republic,SVK,1,1,..,..,..,..,..,..,..,17.3333333333333,..,44.8,56.4,20.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Slovenia,SVN,1,1,..,..,..,..,..,..,37.9000015258789,12.2222222222222,..,45.2,54.4,13.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Spain,ESP,1,1,..,..,..,..,..,..,18.1000003814697,28.2857142857143,..,50,62.2,18.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Sweden,SWE,1,1,..,..,..,..,..,..,32.0999984741211,44.9856733524355,..,44,56.9,27.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Switzerland,CHE,1,1,..,..,..,..,..,..,24.7999992370605,23,..,41.6,56.3,27,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Turkiye,TUR,1,1,..,..,..,..,..,..,..,..,..,61.5,53.5,31.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,United Kingdom,GBR,1,1,..,..,..,..,..,..,31.3999996185303,17.9059180576631,..,51.3,60.9,28.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,United States,USA,1,1,..,..,..,..,..,..,..,13.7931034482759,..,55.1,65.1,26,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Australia,AUS,1,1,..,..,..,..,..,..,..,25.3333333333333,..,51.8,64.5,13,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Austria,AUT,1,1,..,..,..,..,..,..,28.5,33.879781420765,..,42,55.9,24.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Belgium,BEL,1,1,..,..,..,..,..,..,27.2999992370605,35.3333333333333,..,48.6,62.5,32.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Canada,CAN,1,1,..,..,..,..,..,..,..,20.5980066445183,..,51.7,63.3,23.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Chile,CHL,1,1,..,..,..,..,..,..,42.5999984741211,12.5,..,56,56.2,15.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Colombia,COL,1,1,..,..,..,..,..,..,28.7000007629395,12.0481927710843,..,55,47.6,30.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Costa Rica,CRI,1,1,..,..,..,..,..,..,29,35.0877192982456,..,53.6,47.2,21,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Czechia,CZE,1,1,..,..,..,..,..,..,30.3999996185303,17,..,52.3,63.3,15.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Denmark,DNK,1,1,..,..,..,..,..,..,20,37.9888268156425,..,43.6,57.4,26.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Estonia,EST,1,1,..,..,..,..,..,..,34.7999992370605,18.8118811881188,..,50.2,52.6,38.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Finland,FIN,1,1,..,..,..,..,..,..,30.8999996185303,37.5,..,46.2,60.1,25.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,France,FRA,1,1,..,..,..,..,..,..,..,12.1951219512195,..,47.3,60.1,32.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Germany,DEU,1,1,..,..,..,..,..,..,23.1000003814697,32.1724709784411,..,44.3,59.5,20.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Greece,GRC,1,1,..,..,..,..,..,..,26.3999996185303,8.66666666666667,..,51.5,61.4,15.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Hungary,HUN,1,1,..,..,..,..,..,..,37.2000007629395,9.84455958549223,..,49,61,15.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Iceland,ISL,1,1,..,..,..,..,..,..,40,30.1587301587302,..,47.4,61.6,29.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Ireland,IRL,1,1,..,..,..,..,..,..,40.7999992370605,13.2530120481928,..,46.8,59,31.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Israel,ISR,1,1,..,..,..,..,..,..,..,15,..,54.7,65,25.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Italy,ITA,1,1,..,..,..,..,..,..,20.7999992370605,11.4886731391586,..,46.5,59.4,26.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Japan,JPN,1,1,..,..,..,..,..,..,9.5,7.08333333333333,..,18.9,24.5,19.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,"Korea, Rep.",KOR,1,1,..,..,..,..,..,..,..,5.86080586080586,..,23.6,27.6,10.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Latvia,LVA,1,1,..,..,..,..,..,..,45.4000015258789,21,..,52.9,53.6,31.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Lithuania,LTU,1,1,..,..,..,..,..,..,41.5,10.6382978723404,..,54.7,55.7,16.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Luxembourg,LUX,1,1,..,..,..,..,..,..,11.1999998092651,16.6666666666667,..,46.1,59.7,28.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Mexico,MEX,1,1,..,..,..,..,..,..,..,22.6,..,59.8,55.3,18.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Netherlands,NLD,1,1,..,..,..,..,..,..,21.3999996185303,36.6666666666667,..,44.6,57,17.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,New Zealand,NZL,1,1,..,..,..,..,..,..,..,28.3333333333333,..,54,64.3,15.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Norway,NOR,1,1,..,..,..,..,..,..,28.2000007629395,36.3636363636364,..,46.2,58.3,32.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Poland,POL,1,1,..,..,..,..,..,..,34,20.2173913043478,..,47.2,57.8,25.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Portugal,PRT,1,1,..,..,..,..,..,..,27.1000003814697,19.1304347826087,..,45.2,54.9,28.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Slovak Republic,SVK,1,1,..,..,..,..,..,..,34.5999984741211,19.3333333333333,..,45,57,20.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Slovenia,SVN,1,1,..,..,..,..,..,..,41.4000015258789,12.2222222222222,..,45.6,55,13.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Spain,ESP,1,1,..,..,..,..,..,..,15.8999996185303,28.2857142857143,..,50.3,62.7,18.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Sweden,SWE,1,1,..,..,..,..,..,..,30.5,45.2722063037249,..,44.3,57.5,27.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Switzerland,CHE,1,1,..,..,..,..,..,..,25.2999992370605,25,..,41.9,56.8,27,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Turkiye,TUR,1,1,..,..,..,..,..,..,..,4.36363636363636,..,62.1,54.3,32,..,..,..,..,..,..,..,..,..,..,..,7.5,18.4,..
2003,YR2003,United Kingdom,GBR,1,1,..,..,..,..,..,..,31.5,17.9059180576631,..,51.9,61.5,28.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,United States,USA,1,1,..,..,..,..,..,..,37.4000015258789,14.2528735632184,..,55.7,65.7,25.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Australia,AUS,1,1,..,..,..,..,..,..,..,24.6666666666667,..,52.3,65.1,13.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Austria,AUT,1,1,..,..,..,..,..,..,23,33.879781420765,..,42.4,56.4,24.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Belgium,BEL,1,1,..,..,..,..,..,..,26.8999996185303,34.6666666666667,..,48.8,62.9,32.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Canada,CAN,1,1,..,..,..,..,..,..,..,21.1038961038961,..,52.3,63.9,23.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Chile,CHL,1,1,..,..,..,..,..,..,..,12.5,..,56.4,56.9,15.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Colombia,COL,1,1,..,..,..,..,..,..,28.5,12.0481927710843,..,55.5,48.3,30.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Costa Rica,CRI,1,1,..,..,..,..,..,..,26.2000007629395,35.0877192982456,..,54.4,48.2,20.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Czechia,CZE,1,1,..,..,..,..,..,..,29.3999996185303,17,..,52.4,63.7,15.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Denmark,DNK,1,1,..,..,..,..,..,..,18.8999996185303,37.9888268156425,..,43.9,57.9,26.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Estonia,EST,1,1,..,..,..,..,..,..,41.2000007629395,18.8118811881188,..,50.3,53.1,38.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Finland,FIN,1,1,..,..,..,..,..,..,30.7000007629395,37.5,..,46.6,60.6,25.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,France,FRA,1,1,..,..,..,..,..,..,..,12.1951219512195,..,47.7,60.7,32.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Germany,DEU,1,1,..,..,..,..,..,..,22.7999992370605,32.75,..,44.6,59.9,20.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Greece,GRC,1,1,..,..,..,..,..,..,25.7999992370605,14,..,51.9,62,15.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Hungary,HUN,1,1,..,..,..,..,..,..,36.5999984741211,9.09090909090909,..,49.3,61.6,14.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Iceland,ISL,1,1,..,..,..,..,..,..,38.0999984741211,30.1587301587302,..,47.7,62.1,29.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Ireland,IRL,1,1,..,..,..,..,..,..,39.7000007629395,13.2530120481928,..,47.5,59.6,31.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Israel,ISR,1,1,..,..,..,..,..,..,..,15,..,55,65.5,25.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Italy,ITA,1,1,..,..,..,..,..,..,18.7999992370605,11.525974025974,..,46.9,59.9,26.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Japan,JPN,1,1,..,..,..,..,..,..,9.5,7.08333333333333,..,19.1,25.1,18.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,"Korea, Rep.",KOR,1,1,..,..,..,..,..,..,..,13.0434782608696,..,23.9,28.1,10.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Latvia,LVA,1,1,..,..,..,..,..,..,42.5,21,..,53,54.2,31.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Lithuania,LTU,1,1,..,..,..,..,..,..,46.7999992370605,21.9858156028369,..,54.8,56.2,17.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Luxembourg,LUX,1,1,..,..,..,..,..,..,12.1999998092651,23.3333333333333,..,46.4,60.3,28.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Mexico,MEX,1,1,..,..,..,..,..,..,..,22.6,..,60.3,56,18.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Netherlands,NLD,1,1,..,..,..,..,..,..,22.2000007629395,36.6666666666667,..,45.1,57.8,17.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,New Zealand,NZL,1,1,..,..,..,..,..,..,..,28.3333333333333,..,54.6,64.9,15.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Norway,NOR,1,1,..,..,..,..,..,..,29.7000007629395,38.1818181818182,..,46.7,58.8,32.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Poland,POL,1,1,..,..,..,..,..,..,35.2999992370605,20.2173913043478,..,47.5,58.4,25.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Portugal,PRT,1,1,..,..,..,..,..,..,30.3999996185303,19.1304347826087,..,45.7,55.6,28.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Slovak Republic,SVK,1,1,..,..,..,..,..,..,32.4000015258789,16.6666666666667,..,45.3,57.5,19.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Slovenia,SVN,1,1,..,..,..,..,..,..,40.0999984741211,12.2222222222222,..,45.9,55.5,13.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Spain,ESP,1,1,..,..,..,..,..,..,19.1000003814697,36,..,50.6,63.3,18.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Sweden,SWE,1,1,..,..,..,..,..,..,31.6000003814697,45.2722063037249,..,44.6,58,27.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Switzerland,CHE,1,1,..,..,..,..,..,..,24.7999992370605,25,..,42.2,57.3,27.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Turkiye,TUR,1,1,..,..,..,..,..,..,16.5,4.36363636363636,..,62.7,55.1,32.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,United Kingdom,GBR,1,1,..,..,..,..,..,..,32.5,18.0576631259484,..,52.5,62.1,28.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,United States,USA,1,1,..,..,..,..,..,..,37.2999992370605,14.9425287356322,..,56.4,66.4,25.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2005,YR2005,Australia,AUS,1,1,..,..,..,..,..,..,..,24.6666666666667,20,52.8,65.6,13.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2005,YR2005,Austria,AUT,1,1,..,..,..,..,..,..,21.5,33.879781420765,35.3,42.7,56.8,25.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2005,YR2005,Belgium,BEL,1,1,..,..,..,..,..,..,30.2000007629395,34.6666666666667,21.4,49.1,63.3,32.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2005,YR2005,Canada,CAN,1,1,..,..,..,..,..,..,..,21.1038961038961,23.1,52.8,64.4,23.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2005,YR2005,Chile,CHL,1,1,..,..,..,..,..,..,..,15,16.7,56.9,57.6,15.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2005,YR2005,Colombia,COL,1,1,89.1,72.7,79.4,82.3,..,..,27,12.1212121212121,35.7,56,49,29.6,..,..,..,..,..,..,..,..,..,..,11.6,20.5,23.1,22.1
2005,YR2005,Costa Rica,CRI,1,1,..,..,..,..,..,..,24.8999996185303,35.0877192982456,25,55.2,49.2,20.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2005,YR2005,Czechia,CZE,1,1,..,..,..,..,..,..,31.6000003814697,17,11.1,52.6,64.2,14.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2005,YR2005,Denmark,DNK,1,1,..,..,..,..,..,..,20.6000003814697,36.8715083798883,33.3,44.2,58.4,26.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
