Time,Time Code,Country Name,Country Code,Female headed households (% of households with a female head) [SP.HOU.FEMA.ZS],"Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Life expectancy at age 60, female (years) [SP.DYN.LE60.FE.IN]","Life expectancy at age 60, male (years) [SP.DYN.LE60.MA.IN]","Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]","Population ages 0-14, female [SP.POP.0014.FE.IN]","Population ages 0-14, male [SP.POP.0014.MA.IN]","Population ages 15-19, male [SP.POP.1519.MA]","Population ages 15-19, female [SP.POP.1519.FE]","Population ages 20-24, female [SP.POP.2024.FE]","Population ages 20-24, male [SP.POP.2024.MA]","Population ages 25-29, female [SP.POP.2529.FE]","Population ages 25-29, male [SP.POP.2529.MA]","Population ages 30-34, female [SP.POP.3034.FE]","Population ages 30-34, male [SP.POP.3034.MA]","Population ages 35-39, female [SP.POP.3539.FE]","Population ages 35-39, male [SP.POP.3539.MA]","Population ages 40-44, female [SP.POP.4044.FE]","Population ages 40-44, male [SP.POP.4044.MA]","Population ages 45-49, female [SP.POP.4549.FE]","Population ages 45-49, male [SP.POP.4549.MA]","Population ages 50-54, female [SP.POP.5054.FE]","Population ages 50-54, male [SP.POP.5054.MA]","Population ages 55-59, female [SP.POP.5559.FE]","Population ages 55-59, male [SP.POP.5559.MA]","Population ages 60-64, female [SP.POP.6064.FE]","Population ages 60-64, male [SP.POP.6064.MA]",Population ages 65 and above (% of total) [SP.POP.65UP.TO.ZS],"Population ages 65 and above, female [SP.POP.65UP.FE.IN]","Population ages 65 and above, male [SP.POP.65UP.MA.IN]","Population, female [SP.POP.TOTL.FE.IN]","Population, male [SP.POP.TOTL.MA.IN]","Population, total [SP.POP.TOTL]",Rural population (% of total population) [SP.RUR.TOTL.ZS],"Rural population, female (% of total) [SP.RUR.TOTL.FE.ZS]","Rural population, male (% of total) [SP.RUR.TOTL.MA.ZS]",Urban population (% of total population) [SP.URB.TOTL.IN.ZS],"Urban population, female (% of total) [SP.URB.TOTL.FE.ZS]","Urban population, male (% of total) [SP.URB.TOTL.MA.ZS]"
1974,YR1974,New Zealand,NZL,..,2.57,..,..,75.1,68.9,452119,470847,146216,140136,121720,126723,113886,115590,94457,97142,79066,81159,76625,80038,77137,81541,76348,75928,67475,63300,63130,58732,8.74380342919642,152157,112229,1514257,1509444,3023700,17.54,..,..,82.46,..,..
1974,YR1974,Norway,NOR,..,2.13,..,..,77.96,71.7,465718,490395,157732,150867,146040,154833,151608,162613,115287,121725,97741,100309,100076,102970,111356,113248,127971,126619,119466,114405,112472,104504,13.482252633375,306282,231020,2004884,1980374,3985258,32.297,..,..,67.703,..,..
1974,YR1974,Poland,POL,..,2.26,..,..,74.6,67.8,3990410,4194207,1771767,1694157,1644817,1698278,1279278,1304590,963337,966726,1085770,1077323,1147942,1134786,1134804,1016992,972226,820181,636457,513829,835953,666896,9.28822908271894,1900650,1227524,17285800,16393099,33678899,45.371,..,..,54.629,..,..
1974,YR1974,Portugal,PRT,..,2.7,..,..,71.4,64.8,1185629,1230041,371858,370099,344328,325473,303471,273878,268366,238950,284308,253868,289149,260663,280300,250846,257927,231277,219223,192467,227176,191396,10.3225267491031,545581,358090,4575558,4178807,8754365,59.618,..,..,40.382,..,..
1974,YR1974,Slovak Republic,SVK,..,2.61,..,..,73.699,66.825,598041,626478,229852,220221,214796,223955,169780,171467,146481,143029,135797,130445,145406,140517,145726,138233,145097,134366,77491,71420,115358,104061,9.84313121171128,264317,197288,2378512,2311111,4689623,54.813,..,..,45.187,..,..
1974,YR1974,Slovenia,SVN,..,2.125,..,..,73.9,66.6,206583,212734,74690,72654,77233,82520,62251,67705,61913,66272,60412,63616,64795,63525,62506,51517,54768,38712,32383,24142,48598,37135,10.6674529081078,116167,73301,920263,855869,1776132,58.741,..,..,41.259,..,..
1974,YR1974,Spain,ESP,..,2.88,..,..,75.92,70.16,4749280,4980822,1461023,1415407,1279377,1302351,1234442,1256414,1065806,1059484,1078548,1047111,1213056,1187327,1136825,1096494,1035906,975765,877349,742093,856593,706790,10.2197623163181,2131963,1483107,18074553,17298782,35373335,31.099,..,..,68.901,..,..
1974,YR1974,Sweden,SWE,..,1.87,..,..,77.9,72.2,823222,867381,274967,262418,284577,296643,329868,350539,274840,296672,226277,237643,221072,224248,238406,238407,268105,267061,245495,241173,247470,237649,14.7773015603821,673854,531967,4095604,4064350,8159955,17.483,..,..,82.517,..,..
1974,YR1974,Switzerland,CHE,..,1.73,..,..,77.56,71.17,707065,741057,233365,231043,239783,231730,259663,263307,235963,245962,208694,215774,201698,200792,193844,183369,184954,174217,153750,143260,168420,146098,12.2621493634424,463310,314283,3248189,3093216,6341405,25.846,..,..,74.154,..,..
1974,YR1974,Turkiye,TUR,..,5.23,..,..,62.571,56.121,7846750,8482421,2004073,1897828,1666252,1720168,1327212,1395272,1117199,1158469,997408,1024400,870626,893721,743252,770802,606195,627371,506297,512222,419905,415969,4.78496617127366,990434,869167,18989362,19874057,38863420,59.08,..,..,40.92,..,..
1974,YR1974,United Kingdom,GBR,..,1.92,..,..,75.7,69.5,6495797,6826473,2078822,1971139,1918800,1969565,2073657,2112965,1687594,1727485,1600003,1646810,1600546,1604302,1678153,1657589,1839221,1760565,1564175,1439440,1705577,1498836,13.8226268141766,4764241,3008218,28898904,27331069,56229974,22.479,..,..,77.521,..,..
1974,YR1974,United States,USA,..,1.835,..,..,75.9,68.2,27014674,28125344,10595148,10298467,9335315,9250971,8258657,7899489,6928258,6697081,5896551,5730984,5813174,6310256,6006429,5980005,6281337,5831858,5350161,4823949,5093543,4373417,10.2681888370873,12987762,8971171,109264328,104589672,213854000,26.357,..,..,73.643,..,..
1975,YR1975,Australia,AUS,..,2.148,..,..,76.18,69.24,1857562,1953489,630426,605419,576135,589484,567085,590362,456998,486976,401376,424039,365927,389960,387723,414477,378899,387767,320879,311656,299333,278157,8.77327187377098,708542,510328,6925879,6967121,13893000,15.208,..,..,84.792,..,..
1975,YR1975,Austria,AUT,..,1.83,..,..,74.7,67.7,862053,899134,296257,286912,255858,259867,253944,266430,261943,271973,231256,241487,208025,214430,234791,220690,275624,197306,176069,124098,243484,171915,14.8485150838216,708392,416962,3998352,3580551,7578903,34.659,..,..,65.341,..,..
1975,YR1975,Belgium,BEL,..,1.74,..,..,75.28,68.82,1064650,1115179,397621,382070,361359,376749,352984,369836,279713,289796,295676,299005,316539,316763,321619,316677,325327,313944,215932,201622,275475,241789,13.9824228771253,817238,553137,5008581,4792118,9800700,5.52,..,..,94.48,..,..
1975,YR1975,Canada,CAN,..,1.824,..,..,77.23,69.99,2955583,3102114,1197090,1153459,1083884,1101230,983609,1010523,788220,820973,648240,674351,629767,659511,627263,636456,619421,594741,513140,486711,461995,434355,8.47173950214581,1098309,862329,11562890,11580385,23143275,24.389,..,..,75.611,..,..
1975,YR1975,Chile,CHL,..,3.182,..,..,69.238,63.446,1888859,1932546,580956,573707,501288,507730,416811,422359,335370,345196,294689,301132,278302,280390,270414,268272,210821,202337,166710,153628,139076,121474,4.20564140494733,254444,193017,5330494,5309036,10639531,21.614,..,..,78.386,..,..
1975,YR1975,Colombia,COL,..,4.398,..,..,66.639,61.913,4979518,5147903,1415914,1379989,1115203,1138433,868349,871955,682596,674775,547088,535033,469238,454359,399299,383731,328355,312774,267079,250235,227662,206599,3.19455474855697,425932,321713,11690305,11713426,23403731,39.694,..,..,60.306,..,..
1975,YR1975,Costa Rica,CRI,..,3.804,..,..,71.769,67.207,420898,432224,123944,120955,98702,100321,80836,82539,64317,65158,54809,55064,47176,46545,40629,39979,32519,32518,25599,26168,21383,21925,3.67677628619457,39338,38311,1047158,1064693,2111850,58.651,..,..,41.349,..,..
1975,YR1975,Czechia,CZE,..,2.43,..,..,74,67,1085052,1140367,365535,348971,410148,425850,424475,437701,348794,355500,276514,276282,298905,293451,328615,308837,351400,315170,204150,178086,309862,260761,13.0653530977767,801089,513105,5187975,4870645,10058620,30.083,..,..,69.917,..,..
1975,YR1975,Denmark,DNK,..,1.92,..,..,77.01,71.28,560267,587037,188481,180091,182209,191413,201565,212291,182886,191553,148566,152306,138490,138345,141364,139072,151948,146323,142003,135649,140497,129382,13.4020533974272,386425,291700,2556310,2503551,5059862,17.854,..,..,82.146,..,..
1975,YR1975,Estonia,EST,..,2.04,..,..,74.274,64.669,151161,158209,56686,51990,53940,57454,51907,54096,46948,46521,56721,54277,53179,49121,56342,47197,49792,31754,33593,22311,43229,26341,12.3540380936129,122096,54486,770899,658454,1429352,32.411,..,..,67.589,..,..
1975,YR1975,Finland,FIN,..,1.68,..,..,76.14,67.42,507613,529434,203503,195271,205045,215473,218769,232313,157351,165341,143817,147570,136462,138497,146674,142139,146894,123265,127068,97344,133022,98402,10.6161310260629,315495,184677,2433482,2277958,4711440,32.169,..,..,67.831,..,..
1975,YR1975,France,FRA,..,2.09,..,..,76.9,69,6254746,6550362,2158944,2099061,2116572,2170469,2117549,2236839,1482714,1589467,1530025,1607563,1666870,1718729,1676476,1684712,1683277,1604079,990054,912087,1390474,1198685,13.5453430627208,4453478,2822503,27461297,26254437,53715733,27.074,..,..,72.926,..,..
1975,YR1975,Germany,DEU,..,1.45,..,..,74.504,68.169,8269965,8684574,2993877,2842417,2730032,2797542,2390718,2531327,2677825,2855507,3039400,3246923,2416419,2552740,2498983,2350199,2714071,1904431,1835935,1238932,2650092,1752663,14.870286371028,7336287,4362696,41402143,37271412,78673554,27.44,..,..,72.56,..,..
1975,YR1975,Greece,GRC,..,2.33,..,..,75.986,70.891,1067195,1130819,302266,335630,305421,249336,305512,282639,280685,269448,323896,307258,340290,333253,329277,329283,267482,254163,229402,212725,242990,222205,12.4397366597862,621392,503974,4649172,4397370,9046541,33.06,..,..,66.94,..,..
1975,YR1975,Hungary,HUN,..,2.35,..,..,72.44,66.29,1044166,1107626,406149,387134,448174,466202,386952,396908,363511,364170,344668,323853,356367,338323,372062,347461,378750,334645,234871,199546,328268,271608,12.7044054570446,788123,550988,5433045,5107479,10540525,37.769,..,..,62.231,..,..
1975,YR1975,Iceland,ISL,..,2.65,..,..,78.99,72.33,32001,33541,11526,10913,9495,10164,8098,8822,6578,6825,5366,5472,5613,5765,5477,5675,5038,5153,4398,4353,4016,3748,9.14823026603904,10862,9079,107855,110124,217979,13.331,..,..,86.669,..,..
1975,YR1975,Ireland,IRL,..,3.37,..,..,74.46,69.175,483258,507084,145356,139445,123637,128499,108816,113322,86916,90931,76690,80074,73349,75852,76193,75998,79984,79075,75444,75265,74083,73798,10.8630064825908,190106,156375,1587921,1601629,3189550,46.366,..,..,53.634,..,..
1975,YR1975,Israel,ISR,..,3.554,..,..,73.93,70.25,553558,577402,169363,160208,159666,164585,144788,146511,97651,97330,85473,84450,84788,80004,84364,74437,81442,73231,66589,62323,69725,61100,7.98878776985,142225,133788,1730476,1724524,3455000,13.357,..,..,86.643,..,..
1975,YR1975,Italy,ITA,..,2.17,..,..,75.91,69.54,6569403,6900010,2068161,1997831,1872783,1900667,1988122,1966257,1767220,1717076,1926130,1856197,1858572,1787963,1866296,1777767,1862419,1683303,1236913,1085556,1593069,1391201,12.2077301391264,3956737,2811351,28495494,26945508,55441001,34.357,..,..,65.643,..,..
1975,YR1975,Japan,JPN,..,1.909,..,..,76.85,73.35,13027438,13658883,3993020,3862915,4453078,4538051,5346813,5496045,4715233,4776339,4163127,4220599,4079123,4116040,3700680,3668077,3181100,2638009,2588839,2069174,2342017,1939301,8.06566069107407,5106753,3892347,56567115,55005885,111573000,24.284,..,..,75.716,..,..
1975,YR1975,"Korea, Rep.",KOR,..,3.43,..,..,68.2,60.3,6587554,7059744,2135959,2023344,1503660,1596833,1243061,1301489,1104138,1162215,1084689,1124924,918679,883519,752128,653445,628600,586582,493368,443481,390245,315180,3.65039711799607,797041,490846,17526507,17754217,35280725,51.967,..,..,48.033,..,..
1975,YR1975,Latvia,LVA,..,1.96,..,..,74.16,63.94,252430,257810,94798,89607,90000,96099,88020,89087,88026,86541,101458,96422,91513,84394,99136,79309,87804,52739,59817,38364,73035,45081,12.8104051769117,210306,104334,1331152,1124978,2456130,35.843,..,..,64.157,..,..
1975,YR1975,Lithuania,LTU,..,2.18,..,..,75.6,66.36,409419,415315,145654,136548,119685,125246,116670,117305,118629,117045,124184,115042,123683,110713,121609,99229,101631,70525,66974,45377,77715,47853,11.3761700496677,228847,146754,1745594,1556058,3301652,44.315,..,..,55.685,..,..
1975,YR1975,Luxembourg,LUX,..,1.55,..,..,73.843,66.923,36011,37715,13980,13599,13541,13954,12655,13689,11681,12795,11804,12742,12040,12863,12496,12953,11621,9530,8765,7869,10475,8976,13.1485453103418,27922,19275,182609,176341,358950,22.703,..,..,77.297,..,..
1975,YR1975,Mexico,MEX,..,5.791,..,..,65.85,59.991,13487440,13697572,3136354,3182660,2562120,2551620,2027174,2027813,1673123,1643301,1384891,1376057,1176491,1118027,988108,941565,785113,767802,606142,590157,499511,469944,3.40573590739517,1046871,952019,29419648,29272233,58691882,37.241,..,..,62.759,..,..
1975,YR1975,Netherlands,NLD,..,1.66,..,..,77.7,71.45,1693385,1773417,598935,573468,554635,578212,581163,618005,441710,481147,392883,422562,379825,394888,375680,370881,380541,360287,325845,301786,315376,276980,10.7909206611535,848231,626492,6862741,6803593,13666335,36.817,..,..,63.183,..,..
1975,YR1975,New Zealand,NZL,..,2.331,..,..,75.6,69,453759,472880,150408,144389,125289,129912,119638,121322,97566,100090,83384,85494,76046,79169,77557,82315,77168,77542,68468,64333,64571,59725,8.82472472304315,156574,115501,1544410,1538690,3083100,17.226,..,..,82.774,..,..
1975,YR1975,Norway,NOR,..,1.98,..,..,78.07,71.72,464697,488850,157796,150749,146916,155199,152175,163128,122791,130506,100402,103390,97719,100204,108649,110539,125437,124594,121133,115966,113020,105075,13.6845061586915,313088,235293,2016775,1990538,4007313,31.813,..,..,68.187,..,..
1975,YR1975,Poland,POL,..,2.27,..,..,74.3,67,3984526,4191101,1734975,1652968,1676870,1733418,1397085,1429347,940256,942752,1073660,1065806,1126249,1112821,1141166,1052676,1025002,857435,652896,535107,810763,636027,9.53189519474461,1967424,1274869,17448865,16566334,34015199,44.72,..,..,55.28,..,..
1975,YR1975,Portugal,PRT,..,2.75,..,..,72.1,64.7,1221438,1267336,388971,383502,354915,340095,318719,292615,280271,249482,290082,259697,298240,268489,290141,260245,272846,243952,226878,199534,232952,196929,10.5145838314883,576092,380048,4746075,4347394,9093470,59.221,..,..,40.779,..,..
1975,YR1975,Slovak Republic,SVK,..,2.55,..,..,73.936,66.847,603515,631265,226046,215365,219241,228010,178832,182380,148191,144703,136854,131255,143013,137944,145763,138171,148677,137280,80801,74176,112103,100632,10.0206372772642,272186,202703,2404541,2334565,4739105,53.743,..,..,46.257,..,..
1975,YR1975,Slovenia,SVN,..,2.175,..,..,74.2,66.7,207450,214087,73556,72197,77867,82600,67122,72828,60124,64457,60262,63832,63958,63175,63104,54862,57642,40555,32945,23979,46871,35330,10.8597505454599,119456,75322,928998,864584,1793581,57.626,..,..,42.374,..,..
1975,YR1975,Spain,ESP,..,2.77,..,..,76.31,70.47,4766481,5008657,1505319,1454748,1294442,1305815,1241234,1277419,1108790,1109869,1044111,1017432,1206427,1183691,1153185,1117312,1060888,1009430,884776,754755,855196,703386,10.3320846440581,2181192,1513345,18251470,17506430,35757900,30.43,..,..,69.57,..,..
1975,YR1975,Sweden,SWE,..,1.77,..,..,77.94,72.17,825722,869668,273703,261288,278577,290495,324863,343165,292308,315601,232142,244635,218051,222365,233701,233345,263197,261294,248542,244422,246368,235669,15.0543349105288,690354,542963,4115113,4077325,8192437,17.27,..,..,82.73,..,..
1975,YR1975,Switzerland,CHE,..,1.61,..,..,78,71.49,693985,728015,235296,230974,235999,226385,257431,258486,241123,252051,209527,215949,201937,202523,194519,184960,188074,175772,154624,144162,165676,144482,12.5687263909262,475067,321619,3248934,3089699,6338632,25.792,..,..,74.208,..,..
1975,YR1975,Turkiye,TUR,..,5.073,..,..,63.048,56.558,7953928,8593382,2066671,1898148,1711837,1758342,1385684,1467799,1131771,1186750,1015956,1054290,887337,917977,765096,796066,626132,649983,519581,526481,429519,421738,4.81206647560841,1015959,893161,19340945,20332644,39673590,58.414,..,..,41.586,..,..
1975,YR1975,United Kingdom,GBR,..,1.81,..,..,75.9,69.7,6399086,6729580,2129133,2020944,1900619,1958100,2089326,2128544,1738499,1777538,1602630,1647943,1579216,1592223,1656545,1636381,1802633,1733124,1577710,1455350,1693142,1487256,14.0332034803623,4828742,3061539,28889090,27336711,56225800,22.317,..,..,77.683,..,..
1975,YR1975,United States,USA,..,1.774,..,..,76.6,68.8,26563808,27671932,10747678,10432432,9811848,9796154,8436377,8096124,7123839,6831051,6039899,5897988,5717050,5997898,6043027,6265170,6180754,5688636,5545574,5010239,5119071,4396499,10.4457278525173,13383239,9176713,110396918,105576082,215973000,26.347,..,..,73.653,..,..
1976,YR1976,Australia,AUS,..,2.06,..,..,76.6,69.6,1845474,1939097,643702,617085,581167,593767,578618,595520,478227,507883,409969,433346,365417,387665,383316,410073,381519,392399,329083,321200,303692,281030,8.93430023724056,728786,524965,7002352,7030648,14033000,15.053,..,..,84.947,..,..
1976,YR1976,Austria,AUT,..,1.69,..,..,75.1,68.2,843169,878379,305364,295741,259585,262715,260654,271011,243132,251384,253132,263031,201592,206814,227498,222986,270426,198359,195835,136573,225067,156938,15.0173434653996,717077,419064,3992908,3572618,7565525,34.649,..,..,65.351,..,..
1976,YR1976,Belgium,BEL,..,1.73,..,..,75.49,68.91,1047050,1097162,402328,386163,366795,381990,356746,373774,295386,307033,288233,292046,308311,308954,322502,318072,323670,312552,236292,220680,261887,230271,14.0588611881246,825310,555021,5018345,4799882,9818227,5.40000000000001,..,..,94.6,..,..
1976,YR1976,Canada,CAN,..,1.796,..,..,77.59,70.3,2909003,3054708,1214853,1169343,1116903,1132405,1012263,1039353,830288,862331,666536,692862,629122,656324,627051,641420,625196,600234,532762,501222,472345,440157,8.62746617844563,1137110,886014,11727923,11721886,23449808,24.497,..,..,75.503,..,..
1976,YR1976,Chile,CHL,..,3.078,..,..,68.678,63.149,1890325,1936476,590365,583130,513031,519306,432565,438189,345254,353693,298360,304935,278207,280471,274024,271804,221226,213047,171991,158647,142167,124417,4.28730345029188,264340,198897,5414619,5390249,10804869,21.018,..,..,78.982,..,..
1976,YR1976,Colombia,COL,..,4.285,..,..,67.297,62.415,5013753,5184974,1461835,1423749,1156487,1181164,903725,910372,707841,700258,563152,550856,478370,463246,409303,392863,338407,322019,273597,256135,232342,210768,3.25255893733963,441894,335890,11942621,11970381,23913002,38.997,..,..,61.003,..,..
1976,YR1976,Costa Rica,CRI,..,3.747,..,..,72.556,68.194,423684,435205,128861,125701,103033,104735,84544,86082,67148,68111,56472,56828,48549,48020,41976,41220,33990,33797,26550,26983,22011,22495,3.76209115891277,41364,40181,1075026,1092518,2167544,58.302,..,..,41.698,..,..
1976,YR1976,Czechia,CZE,..,2.39,..,..,74.2,67.04,1115047,1170545,349529,333371,403447,419027,428096,442097,365637,372464,285860,286825,287782,283025,324774,307565,349233,313385,229469,199844,283803,237201,13.2127390992377,815884,522030,5222403,4903536,10125939,28.982,..,..,71.018,..,..
1976,YR1976,Denmark,DNK,..,1.75,..,..,76.69,70.93,556489,583188,188381,180334,181890,191082,195197,204880,193918,204043,151208,155731,138872,139349,139300,137422,148173,142684,144939,138127,138966,127729,13.6161824913222,394486,296208,2563772,2508825,5072596,17.4,..,..,82.6,..,..
1976,YR1976,Estonia,EST,..,2.07,..,..,73.979,64.113,151708,158512,56818,51734,54997,58292,54248,56541,44941,44402,57299,54847,52607,48525,56419,49266,52230,33702,34957,22826,40821,25035,12.4236164572527,123633,55214,775594,663982,1439576,31.894,..,..,68.106,..,..
1976,YR1976,Finland,FIN,..,1.7,..,..,76.31,67.53,500855,522940,199827,192024,202720,212192,217138,230620,167552,176728,147377,151228,134722,136860,145843,142665,145784,125800,130583,99960,130489,95394,10.9267809370317,326314,190049,2441400,2284264,4725664,31.366,..,..,68.634,..,..
1976,YR1976,France,FRA,..,2.01,..,..,77.2,69.2,6204051,6501668,2169116,2105174,2108117,2153560,2186337,2298596,1581724,1689926,1489527,1568128,1634368,1684768,1679917,1693635,1667952,1592759,1152091,1063128,1275739,1097135,13.6550132788075,4506723,2862418,27591720,26374838,53966558,27.003,..,..,72.997,..,..
1976,YR1976,Germany,DEU,..,1.45,..,..,74.958,68.621,8007573,8408655,3075023,2917756,2736571,2810496,2527034,2667750,2431259,2579938,3097463,3301197,2497786,2638175,2448350,2408683,2628682,1902816,2034900,1367281,2449331,1602973,15.0596351273392,7435111,4362148,41211816,37125134,78336950,27.383,..,..,72.617,..,..
1976,YR1976,Greece,GRC,..,2.35,..,..,76.385,71.014,1081826,1149202,299334,336551,313889,259184,308674,284906,288465,280646,317187,301445,342432,334090,336383,338473,281425,269675,231053,213993,239714,218233,12.6398519486434,640776,520593,4718376,4469774,9188150,32.571,..,..,67.429,..,..
1976,YR1976,Hungary,HUN,..,2.23,..,..,72.59,66.7,1067794,1132858,379954,362298,453982,473256,402328,412816,360315,362511,346800,329397,350317,330094,367588,345106,377265,336276,266623,225118,301928,247776,12.8910138891508,805190,561087,5462429,5136248,10598677,37.35,..,..,62.65,..,..
1976,YR1976,Iceland,ISL,..,2.52,..,..,80.24,73.86,31721,33271,11633,10968,9711,10360,8377,9027,6879,7272,5376,5498,5517,5566,5611,5780,5086,5164,4518,4501,4076,3801,9.28513538363047,11145,9297,108986,111169,220154,12.998,..,..,87.002,..,..
1976,YR1976,Ireland,IRL,..,3.29,..,..,74.477,69.361,489115,513439,148744,142416,126120,130736,110976,115572,95063,99183,76117,80859,75485,77202,74385,76362,78701,76699,76425,75960,73588,71942,10.9004482097579,193288,159674,1611678,1626372,3238050,46.025,..,..,53.975,..,..
1976,YR1976,Israel,ISR,..,3.482,..,..,74.8,71.2,567693,591570,170947,160997,159541,164261,150030,151884,106379,105793,85354,84679,85423,80985,84209,75248,83458,72982,68904,64913,68054,58789,8.23402881099847,150699,140209,1770743,1762258,3533000,12.947,..,..,87.053,..,..
1976,YR1976,Italy,ITA,..,2.04,..,..,76.27,69.87,6534288,6858971,2114453,2037798,1882773,1902556,2002389,1993295,1755680,1711937,1935015,1869876,1844354,1772261,1875785,1790541,1855395,1692566,1319673,1152779,1550489,1342661,12.4245186118284,4052579,2870147,28646217,27072044,55718260,34.156,..,..,65.844,..,..
1976,YR1976,Japan,JPN,..,1.85,..,..,77.27,73.73,13155641,13799360,3973978,3837948,4259563,4350885,5499437,5662399,4619893,4690781,4222759,4274884,4138873,4172709,3768290,3761323,3287982,2845742,2672436,2097712,2384967,1954580,8.28450929292633,5317401,4025454,57165192,55609808,112775000,24.056,..,..,75.944,..,..
1976,YR1976,"Korea, Rep.",KOR,..,3,..,..,68.6,60.6,6520459,6983447,2224623,2098889,1611459,1698611,1280204,1328828,1091509,1154590,1104226,1145114,957134,945444,776930,675868,645203,589244,509211,458885,406723,327570,3.66640132629953,815737,498614,17817685,18030838,35848523,50.281,..,..,49.719,..,..
1976,YR1976,Latvia,LVA,..,1.93,..,..,74.39,63.96,251873,256862,96479,91306,91770,97249,91022,92256,84290,82406,102227,97207,91795,84078,97666,82444,92779,55758,62488,39412,69041,42220,12.8839109552185,213139,105221,1339396,1131593,2470989,35.174,..,..,64.826,..,..
1976,YR1976,Lithuania,LTU,..,2.18,..,..,75.87,66.28,405040,409877,150588,140972,122153,127574,119305,120552,116775,114555,123545,115682,124103,111099,122187,103843,107426,73412,71642,48909,73546,45600,11.424420233882,233418,146863,1760110,1568554,3328664,43.085,..,..,56.915,..,..
1976,YR1976,Luxembourg,LUX,..,1.48,..,..,73.707,66.421,35577,37272,14147,13841,13947,14170,13065,13990,11861,13112,11836,12683,11788,12572,12624,13350,11631,9775,9196,7981,10090,8590,13.2045384937438,28223,19410,183679,177052,360731,22.133,..,..,77.867,..,..
1976,YR1976,Mexico,MEX,..,5.603,..,..,66.386,60.117,13806336,14026408,3230976,3309541,2667654,2616496,2102080,2082768,1724276,1685738,1447206,1429628,1214262,1168740,1019626,973930,816298,798405,629468,615515,508127,479731,3.47270174782144,1101210,998127,30346083,30106460,60452543,36.509,..,..,63.491,..,..
1976,YR1976,Netherlands,NLD,..,1.63,..,..,77.92,71.53,1667482,1746731,608474,582539,560300,582949,582302,617498,470328,510282,400563,431824,378781,396296,378130,376454,377790,358295,337422,312141,317023,278800,10.9018912454386,868590,633041,6921252,6852786,13774037,36.502,..,..,63.498,..,..
1976,YR1976,New Zealand,NZL,..,2.273,..,..,75.7,69.3,450154,469512,154049,147911,126787,130945,121922,123193,100149,102533,87496,89514,75268,78124,77301,82089,76854,78025,69577,65688,65002,59923,8.95303170395152,160310,118174,1558731,1551770,3110500,16.972,..,..,83.028,..,..
1976,YR1976,Norway,NOR,..,1.86,..,..,78.21,72.02,462214,486048,157429,150129,148698,156247,150075,160968,132751,141464,102741,106218,95767,98119,106348,108241,121042,120831,124030,118752,113603,105220,13.8895915581338,319767,239449,2027165,1998986,4026152,31.333,..,..,68.667,..,..
1976,YR1976,Poland,POL,..,2.3,..,..,74.6,66.9,4009706,4216736,1679741,1593645,1692377,1751273,1494118,1532442,963110,965642,1049162,1043304,1107941,1091145,1145472,1084263,1071600,890509,701995,581885,761302,589021,9.72139229007693,2026463,1313448,17616891,16739409,34356300,44.071,..,..,55.929,..,..
1976,YR1976,Portugal,PRT,..,2.82,..,..,72.6,65.3,1247443,1295907,403343,395592,361519,350740,330513,308110,292245,261249,290273,260940,303509,272635,297672,267461,282198,251439,238558,210111,233393,198097,10.7191319200482,603257,399604,4876172,4479637,9355810,58.821,..,..,41.179,..,..
1976,YR1976,Slovak Republic,SVK,..,2.55,..,..,74.088,67.011,609292,636827,221959,210386,221245,229582,190473,195583,149531,146194,138790,133469,140124,134525,146101,138528,148899,137286,93427,84974,103823,92528,10.1463904850102,278798,207164,2430888,2358620,4789507,52.669,..,..,47.331,..,..
1976,YR1976,Slovenia,SVN,..,2.201,..,..,74.2,66.6,209313,216545,72853,72276,78505,82747,72232,78245,59196,63328,60666,64372,63072,63038,64022,58332,59763,42293,37093,26368,43355,32210,11.0108164932092,123040,77384,942534,877715,1820249,56.501,..,..,43.499,..,..
1976,YR1976,Spain,ESP,..,2.77,..,..,76.68,70.75,4784817,5038811,1535033,1487582,1309638,1325267,1245064,1277662,1137117,1140780,1016998,1000409,1201706,1174892,1170268,1136912,1079838,1029791,910769,791799,851862,698670,10.4935161021326,2241302,1550825,18436962,17700851,36137812,29.769,..,..,70.231,..,..
1976,YR1976,Sweden,SWE,..,1.68,..,..,77.94,72.14,825893,869578,271754,259760,276238,288183,316505,332951,310092,333880,237627,251420,216543,222066,230282,229670,253695,251337,256344,251665,244767,233313,15.3086366609898,705770,552950,4133517,4088769,8222286,17.198,..,..,82.802,..,..
1976,YR1976,Switzerland,CHE,..,1.55,..,..,78.13,71.6,675102,708480,236620,231279,231620,223174,250287,250019,243807,255021,209911,215181,201321,202634,194273,185906,187936,174446,160235,148986,161023,141319,12.9143109939433,485885,328040,3232679,3069826,6302504,25.738,..,..,74.262,..,..
